scrap_date,scrap_time,update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,51,Ghana,31124604,37014,,182,,33365,,3467,8,1189,6.0,396731,12747
2020-08-08,20:00:00,,51,Ghana,31135259,40533,3519.0,206,24.0,37702,4337.0,2625,7,1302,7.0,409373,13148
2020-08-12,20:00:00,,51,Ghana,31142362,41404,871.0,215,9.0,39055,1353.0,2134,6,1330,7.0,416988,13390
2020-08-16,20:00:00,,51,Ghana,31149465,42210,806.0,231,16.0,40147,1092.0,1832,5,1355,7.0,424315,13622
2020-08-17,20:00:00,,51,Ghana,31151241,42653,443.0,239,8.0,40567,420.0,1847,6,1369,8.0,427121,13711
2020-08-18,20:00:00,,51,Ghana,31153016,42993,340.0,248,9.0,40796,229.0,1949,6,1380,8.0,428695,13761
2020-08-19,20:00:00,,51,Ghana,31154792,42993,0.0,248,0.0,40796,0.0,1949,6,1380,8.0,428695,13760
2020-08-20,17:53:00,,51,Ghana,31156568,43260,267.0,261,13.0,41276,480.0,1723,6,1388,8.0,429773,13794
2020-08-23,21:09:00,,51,Ghana,31161895,43505,245.0,261,0.0,41532,256.0,1712,5,1396,8.0,433503,13911
2020-08-24,17:10:00,,51,Ghana,31163671,43622,117.0,263,2.0,41695,163.0,1664,5,1400,8.0,433503,13911
2020-08-25,23:00:00,,51,Ghana,31165447,43717,95.0,270,7.0,41843,148.0,1604,5,1403,9.0,436253,13998
2020-08-26,22:59:00,,51,Ghana,31167222,43717,0.0,270,0.0,41843,0.0,1604,5,1403,9.0,436253,13997
2020-08-27,23:00:00,,51,Ghana,31168998,43841,124.0,270,0.0,42246,403.0,1325,5,1407,9.0,437750,14044
2020-08-28,23:01:00,,51,Ghana,31170774,43841,0.0,270,0.0,42246,0.0,1325,5,1406,9.0,437750,14044
2020-08-29,12:29:00,,51,Ghana,31172550,43949,108.0,270,0.0,42392,146.0,1287,6,1410,9.0,439246,14091
2020-08-30,23:00:00,,51,Ghana,31174325,44205,256.0,276,6.0,42777,385.0,1152,6,1418,9.0,439246,14090
2020-08-31,18:58:00,,51,Ghana,31176101,44205,0.0,276,0.0,42777,0.0,1152,6,1418,9.0,442185,14183
2020-09-01,23:00:00,,51,Ghana,31177877,44298,93.0,276,0.0,42963,186.0,1059,6,1421,9.0,442185,14183
2020-09-02,23:01:00,,51,Ghana,31179653,44460,162.0,276,0.0,43121,158.0,1063,6,1426,9.0,444081,14243
2020-09-03,23:01:00,,51,Ghana,31181428,44713,253.0,280,4.0,43577,456.0,856,6,1434,9.0,445653,14292
2020-09-04,07:01:00,,51,Ghana,31183204,44713,0.0,280,0.0,43577,0.0,856,6,1434,9.0,445653,14291
2020-09-05,23:31:00,,51,Ghana,31184980,44777,64.0,283,3.0,43693,116.0,801,5,1436,9.0,446867,14330
2020-09-06,18:30:00,,51,Ghana,31186756,44777,0.0,283,0.0,43693,0.0,801,5,1436,9.0,446867,14329
2020-09-07,23:39:00,,51,Ghana,31188531,44869,92.0,283,0.0,43801,108.0,785,5,1439,9.0,446867,14328
2020-09-08,22:10:00,,51,Ghana,31190307,45012,143.0,283,0.0,43898,97.0,831,5,1443,9.0,446867,14327
2020-09-09,22:01:00,,51,Ghana,31192083,45188,176.0,283,0.0,44042,144.0,863,6,1449,9.0,448820,14389
2020-09-10,22:01:00,,51,Ghana,31193859,45313,125.0,283,0.0,44188,146.0,842,5,1453,9.0,450872,14454
2020-09-11,22:00:00,,51,Ghana,31195634,45388,75.0,285,2.0,44267,79.0,836,5,1455,9.0,450872,14453
2020-09-12,22:22:00,,51,Ghana,31197410,45434,46.0,286,1.0,44342,75.0,806,5,1456,9.0,450872,14452
2020-09-13,22:01:00,,51,Ghana,31199186,45434,0.0,286,0.0,44342,0.0,806,5,1456,9.0,450872,14451
2020-09-14,22:04:00,,51,Ghana,31200962,45434,0.0,286,0.0,44342,0.0,806,5,1456,9.0,450872,14451
2020-09-15,21:00:00,,51,Ghana,31202737,45601,167.0,294,8.0,44679,337.0,628,5,1461,9.0,454912,14579
2020-09-16,21:01:00,,51,Ghana,31204513,45655,54.0,294,0.0,44797,118.0,564,5,1463,9.0,454912,14578
2020-09-18,20:01:00,,51,Ghana,31208065,45714,59.0,294,0.0,44896,99.0,524,5,1465,9.0,457092,14647
