scrap_date,scrap_time,update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,26,Bolivia,11686283,78793,,3064,,23968,,51761,71,6742,262.0,168175,14391
2020-08-08,20:00:00,,26,Bolivia,11688894,87891,9098.0,3524,460.0,28139,4171.0,56228,71,7519,301.0,187103,16007
2020-08-12,20:00:00,,26,Bolivia,11690634,93328,5437.0,3761,237.0,31753,3614.0,57814,71,7983,322.0,198178,16952
2020-08-16,20:00:00,,26,Bolivia,11692375,99146,5818.0,4003,242.0,35638,3885.0,59505,71,8480,342.0,212019,18133
2020-08-17,20:00:00,,26,Bolivia,11692810,100344,1198.0,4058,55.0,36491,853.0,59795,71,8582,347.0,214385,18335
2020-08-18,20:00:00,,26,Bolivia,11693245,101223,879.0,4123,65.0,37471,980.0,59629,71,8657,353.0,216774,18538
2020-08-19,20:00:00,,26,Bolivia,11693680,103019,1796.0,4172,49.0,38623,1152.0,60224,71,8810,357.0,221379,18932
2020-08-20,17:53:00,,26,Bolivia,11694115,105050,2031.0,4233,61.0,39965,1342.0,60852,71,8983,362.0,222251,19005
2020-08-23,21:09:00,,26,Bolivia,11695421,108427,3377.0,4442,209.0,43887,3922.0,60098,71,9271,380.0,229272,19604
2020-08-24,17:10:00,,26,Bolivia,11695856,109149,722.0,4509,67.0,45396,1509.0,59244,71,9332,386.0,231259,19773
2020-08-25,23:00:00,,26,Bolivia,11696291,110148,999.0,4578,69.0,47050,1654.0,58520,71,9417,391.0,234304,20032
2020-08-26,22:59:00,,26,Bolivia,11696726,110999,851.0,4664,86.0,48875,1825.0,57460,71,9490,399.0,236863,20250
2020-08-27,23:00:00,,26,Bolivia,11697161,112094,1095.0,4726,62.0,50397,1522.0,56971,71,9583,404.0,239073,20439
2020-08-28,23:01:00,,26,Bolivia,11697596,113129,1035.0,4791,65.0,52521,2124.0,55817,71,9671,410.0,239073,20438
2020-08-29,12:29:00,,26,Bolivia,11698031,114409,1280.0,4846,55.0,54914,2393.0,54649,71,9780,414.0,239073,20437
