scrap_date,scrap_time,update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,158,Trinidad and Tobago,1399888,180,,8,,132,,40,,129,6.0,8282,5916
2020-08-08,20:00:00,,158,Trinidad and Tobago,1399962,243,63.0,8,0.0,135,3.0,100,,174,6.0,10399,7428
2020-08-12,20:00:00,,158,Trinidad and Tobago,1400012,300,57.0,8,0.0,139,4.0,153,,214,6.0,11387,8134
2020-08-16,20:00:00,,158,Trinidad and Tobago,1400061,497,197.0,10,2.0,139,0.0,348,3.0,355,7.0,13398,9570
2020-08-17,20:00:00,,158,Trinidad and Tobago,1400074,565,68.0,12,2.0,140,1.0,413,3.0,404,9.0,14655,10467
2020-08-18,20:00:00,,158,Trinidad and Tobago,1400086,600,35.0,12,0.0,140,0.0,448,3.0,429,9.0,16051,11464
2020-08-19,20:00:00,,158,Trinidad and Tobago,1400098,629,29.0,12,0.0,140,0.0,477,3.0,449,9.0,16453,11751
2020-08-20,17:53:00,,158,Trinidad and Tobago,1400111,730,101.0,12,0.0,140,0.0,578,3.0,521,9.0,17761,12685
2020-08-23,21:09:00,,158,Trinidad and Tobago,1400148,963,233.0,14,2.0,165,25.0,784,6.0,688,10.0,19123,13658
2020-08-24,17:10:00,,158,Trinidad and Tobago,1400160,1007,44.0,14,0.0,165,0.0,828,6.0,719,10.0,19461,13899
2020-08-25,23:00:00,,158,Trinidad and Tobago,1400172,1184,177.0,15,1.0,178,13.0,991,6.0,846,11.0,20101,14356
2020-08-26,22:59:00,,158,Trinidad and Tobago,1400185,1384,200.0,15,0.0,192,14.0,1177,6.0,988,11.0,20756,14824
2020-08-27,23:00:00,,158,Trinidad and Tobago,1400197,1429,45.0,15,0.0,192,0.0,1222,6.0,1021,11.0,22375,15980
2020-08-28,23:01:00,,158,Trinidad and Tobago,1400209,1512,83.0,17,2.0,594,402.0,901,6.0,1080,12.0,22792,16278
2020-08-29,12:29:00,,158,Trinidad and Tobago,1400222,1554,42.0,19,2.0,628,34.0,907,5.0,1110,14.0,22937,16381
2020-08-30,23:00:00,,158,Trinidad and Tobago,1400234,1683,129.0,21,2.0,672,44.0,990,5.0,1202,15.0,23429,16732
2020-08-31,18:58:00,,158,Trinidad and Tobago,1400246,1683,0.0,21,0.0,672,0.0,990,5.0,1202,15.0,23429,16732
2020-09-01,23:00:00,,158,Trinidad and Tobago,1400259,1773,90.0,25,4.0,685,13.0,1063,6.0,1266,18.0,23651,16890
2020-09-02,23:01:00,,158,Trinidad and Tobago,1400271,1839,66.0,28,3.0,691,6.0,1120,6.0,1313,20.0,23934,17092
2020-09-03,23:01:00,,158,Trinidad and Tobago,1400283,1941,102.0,28,0.0,700,9.0,1213,6.0,1386,20.0,24209,17289
