scrap_date,scrap_time,update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,64,Nepal,29179318,20332,,57,,14603,,5672,,697,2.0,703672,24115
2020-08-08,20:00:00,,64,Nepal,29187920,22592,2260.0,73,16.0,16313,1710.0,6206,,774,3.0,747691,25616
2020-08-12,20:00:00,,64,Nepal,29193655,23948,1356.0,83,10.0,16664,351.0,7201,,820,3.0,775100,26550
2020-08-16,20:00:00,,64,Nepal,29199389,26660,2712.0,104,21.0,17335,671.0,9221,,913,4.0,830309,28436
2020-08-17,20:00:00,,64,Nepal,29200823,27241,581.0,107,3.0,17495,160.0,9639,,933,4.0,841829,28829
2020-08-18,20:00:00,,64,Nepal,29202257,28257,1016.0,114,7.0,17580,85.0,10563,,968,4.0,855268,29288
2020-08-19,20:00:00,,64,Nepal,29203691,28938,681.0,120,6.0,17700,120.0,11118,,991,4.0,866790,29681
2020-08-20,17:53:00,,64,Nepal,29205124,29645,707.0,126,6.0,17964,264.0,11555,,1015,4.0,878622,30085
2020-08-23,21:09:00,,64,Nepal,29209425,31935,2290.0,149,23.0,18631,667.0,13155,,1093,5.0,904802,30976
2020-08-24,17:10:00,,64,Nepal,29210859,32678,743.0,157,8.0,18806,175.0,13715,,1119,5.0,904802,30975
2020-08-25,23:00:00,,64,Nepal,29212293,33533,855.0,164,7.0,19119,313.0,14250,,1148,6.0,904802,30973
2020-08-26,22:59:00,,64,Nepal,29213726,34418,885.0,175,11.0,19504,385.0,14739,,1178,6.0,635252,21745
2020-08-27,23:00:00,,64,Nepal,29215160,35529,1111.0,183,8.0,20073,569.0,15273,,1216,6.0,647881,22176
2020-08-28,23:01:00,,64,Nepal,29216594,36456,927.0,195,12.0,20242,169.0,16019,,1248,7.0,658110,22525
2020-08-29,12:29:00,,64,Nepal,29218027,36456,0.0,195,0.0,20242,0.0,16019,,1248,7.0,658110,22524
2020-08-30,23:00:00,,64,Nepal,29219461,38561,2105.0,221,26.0,20822,580.0,17518,,1320,8.0,682343,23352
2020-08-31,18:58:00,,64,Nepal,29220895,39460,899.0,228,7.0,21410,588.0,17822,,1350,8.0,693472,23732
2020-09-01,23:00:00,,64,Nepal,29222328,40529,1069.0,239,11.0,22178,768.0,18112,,1387,8.0,705560,24145
2020-09-02,23:01:00,,64,Nepal,29223762,41649,1120.0,251,12.0,23290,1112.0,18108,,1425,9.0,718439,24584
2020-09-03,23:01:00,,64,Nepal,29225196,42877,1228.0,257,6.0,24207,917.0,18413,,1467,9.0,731852,25042
2020-09-04,07:01:00,,64,Nepal,29226630,42877,0.0,257,0.0,24207,0.0,18413,,1467,9.0,731852,25041
2020-09-05,23:31:00,,64,Nepal,29228063,45277,2400.0,280,23.0,27127,2920.0,17870,,1549,10.0,757963,25933
2020-09-06,18:30:00,,64,Nepal,29229497,46257,980.0,289,9.0,28941,1814.0,17027,,1583,10.0,768345,26287
2020-09-07,23:39:00,,64,Nepal,29230931,47236,979.0,300,11.0,30677,1736.0,16259,,1616,10.0,777563,26601
2020-09-08,22:10:00,,64,Nepal,29232364,48138,902.0,306,6.0,32964,2287.0,14868,,1647,10.0,788174,26962
2020-09-09,22:01:00,,64,Nepal,29233798,49219,1081.0,312,6.0,33882,918.0,15025,,1684,11.0,799341,27343
2020-09-10,22:01:00,,64,Nepal,29235232,50465,1246.0,317,5.0,35700,1818.0,14448,,1726,11.0,810485,27723
2020-09-11,22:00:00,,64,Nepal,29236665,51919,1454.0,322,5.0,36672,972.0,14925,,1776,11.0,821186,28088
2020-09-12,22:22:00,,64,Nepal,29238099,53120,1201.0,336,14.0,37524,852.0,15260,,1817,11.0,831362,28434
2020-09-13,22:01:00,,64,Nepal,29239533,54159,1039.0,345,9.0,38697,1173.0,15117,,1852,12.0,840527,28746
2020-09-14,22:04:00,,64,Nepal,29240966,55329,1170.0,360,15.0,39576,879.0,15393,,1892,12.0,851405,29117
2020-09-15,21:00:00,,64,Nepal,29242400,56788,1459.0,371,11.0,40638,1062.0,15779,,1942,13.0,861780,29470
2020-09-16,21:01:00,,64,Nepal,29243834,58327,1539.0,379,8.0,41706,1068.0,16242,,1995,13.0,872274,29828
2020-09-18,20:01:00,,64,Nepal,29246701,61593,3266.0,390,11.0,43820,2114.0,17383,,2106,13.0,894373,30580
2020-09-19,21:00:00,,64,Nepal,29248135,62797,1204.0,401,11.0,45267,1447.0,17129,,2147,14.0,904706,30932
2020-09-20,22:31:00,,64,Nepal,29249569,64122,1325.0,411,10.0,46233,966.0,17478,,2192,14.0,914290,31258
2020-09-21,21:01:00,,64,Nepal,29251002,65276,1154.0,427,16.0,47238,1005.0,17611,,2232,15.0,923823,31583
2020-09-22,21:01:00,,64,Nepal,29252436,66632,1356.0,429,2.0,48061,823.0,18142,,2278,15.0,934977,31962
2020-09-23,19:58:00,,64,Nepal,29253870,67804,1172.0,436,7.0,49954,1893.0,17414,,2318,15.0,944474,32285
2020-09-24,21:00:00,,64,Nepal,29255303,69301,1497.0,453,17.0,50411,457.0,18437,,2369,15.0,955923,32675
2020-09-25,21:00:00,,64,Nepal,29256737,70614,1313.0,459,6.0,51866,1455.0,18289,,2414,16.0,968185,33093
2020-09-26,21:00:00,,64,Nepal,29258171,71821,1207.0,467,8.0,53013,1147.0,18341,,2455,16.0,978204,33434
2020-09-27,22:45:00,,64,Nepal,29259604,73394,1573.0,477,10.0,53898,885.0,19019,,2508,16.0,988327,33778
2020-09-28,22:00:00,,64,Nepal,29261038,74745,1351.0,481,4.0,54640,742.0,19624,,2554,16.0,998407,34121
2020-09-29,21:35:00,,64,Nepal,29262472,76258,1513.0,491,10.0,55371,731.0,20396,,2606,17.0,1009298,34491
2020-09-30,22:00:00,,64,Nepal,29263905,77817,1559.0,498,7.0,56428,1057.0,20891,,2659,17.0,1021503,34907
2020-10-01,21:31:00,,64,Nepal,29265339,79728,1911.0,509,11.0,57389,961.0,21830,,2724,17.0,1033947,35330
2020-10-02,22:36:00,,64,Nepal,29266773,82450,2722.0,520,11.0,60696,3307.0,21234,,2817,18.0,1048686,35832
2020-10-03,22:24:00,,64,Nepal,29268206,84570,2120.0,528,8.0,62740,2044.0,21302,,2889,18.0,1061664,36274
2020-10-04,21:01:00,,64,Nepal,29269640,86823,2253.0,535,7.0,64069,1329.0,22219,,2966,18.0,1074448,36709
2020-10-05,22:13:00,,64,Nepal,29271074,89263,2440.0,554,19.0,65202,1133.0,23507,,3050,19.0,1088229,37178
2020-10-06,23:01:00,,64,Nepal,29272508,90814,1551.0,563,9.0,67542,2340.0,22709,,3102,19.0,1099276,37553
2020-10-07,23:01:00,,64,Nepal,29273941,94253,3439.0,578,15.0,68668,1126.0,25007,,3220,20.0,1113486,38037
2020-10-08,23:59:00,,64,Nepal,29275375,98617,4364.0,590,12.0,71343,2675.0,26684,,3369,20.0,1131958,38666
2020-10-09,23:00:00,,64,Nepal,29276809,100676,2059.0,600,10.0,73023,1680.0,27053,,3439,20.0,1145237,39118
2020-10-10,23:00:00,,64,Nepal,29278242,105684,5008.0,614,14.0,74252,1229.0,30818,,3610,21.0,1164557,39776
2020-10-12,23:10:00,,64,Nepal,29281110,111802,6118.0,645,31.0,77277,3025.0,33880,,3818,22.0,1191514,40692
2020-10-13,23:01:00,,64,Nepal,29282543,115358,3556.0,663,18.0,78780,1503.0,35915,,3939,23.0,1207091,41222
2020-10-14,23:01:00,,64,Nepal,29283977,117996,2638.0,675,12.0,80954,2174.0,36367,,4029,23.0,1221038,41696
2020-10-15,14:09:00,11:06:00,64,Nepal,29285411,121745,3749.0,694,19.0,84518,3564.0,36533,,4157,24.0,1237636,42261
2020-10-16,22:08:00,19:06:00,64,Nepal,29286844,126137,4392.0,715,21.0,88040,3522.0,37382,,4307,24.0,1254167,42824
2020-10-17,23:01:00,19:58:00,64,Nepal,29288278,129304,3167.0,727,12.0,89840,1800.0,38737,,4415,25.0,1269605,43349
2020-10-18,22:05:00,19:03:00,64,Nepal,29289712,132246,2942.0,739,12.0,92166,2326.0,39341,,4515,25.0,1283354,43816
2020-10-19,22:05:00,18:59:00,64,Nepal,29291145,136036,3790.0,757,18.0,94501,2335.0,40778,,4644,26.0,1300918,44413
2020-10-20,22:05:00,19:04:00,64,Nepal,29292579,139129,3093.0,765,8.0,96609,2108.0,41755,,4750,26.0,1314779,44884
2020-10-21,22:05:00,19:03:00,64,Nepal,29294013,144872,5743.0,791,26.0,99605,2996.0,44476,,4945,27.0,1334897,45569
2020-10-22,22:05:00,19:04:00,64,Nepal,29295447,148509,3637.0,812,21.0,102820,3215.0,44877,,5069,28.0,1350152,46087
2020-10-23,22:05:00,19:02:00,64,Nepal,29296880,153008,4499.0,829,17.0,105488,2668.0,46691,,5223,28.0,1367016,46661
2020-10-24,23:41:00,20:40:00,64,Nepal,29298314,155233,2225.0,842,13.0,108334,2846.0,46057,,5298,29.0,1380862,47131
2020-10-25,23:00:00,20:58:00,64,Nepal,29299748,158089,2856.0,847,5.0,111670,3336.0,45572,,5396,29.0,1393173,47549
2020-10-26,23:00:00,20:56:00,64,Nepal,29301181,159830,1741.0,862,15.0,115675,4005.0,43293,,5455,29.0,1398179,47717
2020-10-27,23:00:00,20:58:00,64,Nepal,29302615,160400,570.0,876,14.0,118843,3168.0,40681,,5474,30.0,1400694,47801
2020-10-28,23:00:00,20:58:00,64,Nepal,29304049,162354,1954.0,887,11.0,121824,2981.0,39643,,5540,30.0,1409295,48092
2020-10-29,23:00:00,20:57:00,64,Nepal,29305482,164718,2364.0,904,17.0,124862,3038.0,38952,,5621,31.0,1419064,48423
2020-10-30,23:00:00,20:58:00,64,Nepal,29306916,168235,3517.0,920,16.0,128958,4096.0,38357,,5740,31.0,1434053,48932
2020-10-31,23:00:00,20:59:00,64,Nepal,29308350,170743,2508.0,937,17.0,131222,2264.0,38584,,5826,32.0,1443343,49247
2020-11-01,23:00:00,20:59:00,64,Nepal,29309783,173567,2824.0,960,23.0,134842,3620.0,37765,,5922,33.0,1456366,49689
2020-11-02,23:00:00,20:57:00,64,Nepal,29311217,176500,2933.0,984,24.0,137992,3150.0,37524,,6022,34.0,1469812,50145
2020-11-03,23:00:00,20:59:00,64,Nepal,29312651,179614,3114.0,1004,20.0,141134,3142.0,37476,,6128,34.0,1480978,50524
2020-11-04,23:00:00,20:57:00,64,Nepal,29314084,182923,3309.0,1034,30.0,144978,3844.0,36911,,6240,35.0,1494122,50969
