scrap_date,scrap_time,update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17665162,86232,,5736,,36213,,44283,369,4881,325.0,246028,13927
2020-08-08,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17669556,93572,1603.0,5916,19.0,71605,142.0,16051,369,5296,335.0,261829,14818
2020-08-12,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17672486,95563,,5951,,78610,,11002,348,5407,337.0,268726,15206
2020-08-16,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17675416,100688,,6065,,79354,,15269,352,5696,343.0,284704,16107
2020-08-17,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17676148,101751,209.0,6083,13.0,87120,98.0,8548,339,5756,344.0,286499,16208
2020-08-18,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17676881,102941,1190.0,6105,22.0,87183,63.0,9653,366,5823,345.0,289213,16361
2020-08-19,20:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17677613,102941,,6105,,87183,,9653,366,5823,345.0,289213,16360
2020-08-20,17:53:00,1969-12-31 23:59:59.999999999,27,Ecuador,17678345,104475,,6146,,87277,,11052,365,5910,348.0,293066,16578
2020-08-23,21:09:00,1969-12-31 23:59:59.999999999,27,Ecuador,17680543,107769,680.0,6310,33.0,94816,6927.0,6643,359,6095,357.0,306934,17360
2020-08-24,17:10:00,1969-12-31 23:59:59.999999999,27,Ecuador,17681275,107769,,6310,,94816,,6643,359,6095,357.0,306934,17359
2020-08-25,23:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17682007,109030,741.0,6368,46.0,95025,147.0,7637,386,6166,360.0,311310,17606
2020-08-26,22:59:00,1969-12-31 23:59:59.999999999,27,Ecuador,17682740,110549,1519.0,6410,42.0,95097,72.0,9042,370,6252,363.0,315924,17866
2020-08-27,23:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17683472,111219,670.0,6471,61.0,95202,105.0,9546,370,6289,366.0,319537,18070
2020-08-28,23:01:00,1969-12-31 23:59:59.999999999,27,Ecuador,17684205,112141,922.0,6504,33.0,95311,109.0,10326,381,6341,368.0,323303,18282
2020-08-29,12:29:00,1969-12-31 23:59:59.999999999,27,Ecuador,17684937,112141,,6504,,95311,,10326,381,6341,368.0,323303,18281
2020-08-30,23:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17685670,113648,742.0,6555,18.0,101620,6191.0,5473,377,6426,371.0,328491,18574
2020-08-31,18:58:00,1969-12-31 23:59:59.999999999,27,Ecuador,17686402,113648,,6555,,101620,,5473,377,6426,371.0,328491,18573
2020-09-01,23:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17687134,114309,542.0,6571,15.0,101723,54.0,6015,360,6463,372.0,331243,18728
2020-09-02,23:01:00,1969-12-31 23:59:59.999999999,27,Ecuador,17687867,115457,1148.0,6619,48.0,101867,144.0,6971,363,6527,374.0,334945,18936
2020-09-03,23:01:00,1969-12-31 23:59:59.999999999,27,Ecuador,17688599,116360,903.0,6648,29.0,102051,184.0,7661,355,6578,376.0,340207,19233
2020-09-04,07:01:00,1969-12-31 23:59:59.999999999,27,Ecuador,17689332,116360,,6648,,102051,,7661,355,6578,376.0,340207,19232
2020-09-05,23:31:00,1969-12-31 23:59:59.999999999,27,Ecuador,17690064,118045,870.0,6724,50.0,102304,104.0,9017,415,6673,380.0,349060,19732
2020-09-06,18:30:00,1969-12-31 23:59:59.999999999,27,Ecuador,17690796,118045,,6724,,102304,,9017,415,6673,380.0,349060,19731
2020-09-07,23:39:00,1969-12-31 23:59:59.999999999,27,Ecuador,17691529,110092,308.0,10576,52.0,91242,,8274,424,6223,598.0,330998,18709
2020-09-08,22:10:00,1969-12-31 23:59:59.999999999,27,Ecuador,17692261,110092,,10576,,91242,,8274,424,6223,598.0,330998,18709
2020-09-09,22:01:00,1969-12-31 23:59:59.999999999,27,Ecuador,17692994,112166,1409.0,10701,74.0,91242,,10223,374,6340,605.0,333977,18876
2020-09-10,22:01:00,1969-12-31 23:59:59.999999999,27,Ecuador,17693726,113206,1040.0,10749,48.0,91242,,11215,371,6398,608.0,333977,18875
2020-09-11,22:00:00,1969-12-31 23:59:59.999999999,27,Ecuador,17694458,113206,,10749,,91242,,11215,371,6398,607.0,333977,18875
