scrap_date,scrap_time,update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,105,Hungary,9658118,4535,,597,,3389,,549,7,470,62.0,344997,35721
2020-08-08,20:00:00,,105,Hungary,9657718,4653,118.0,602,5.0,3491,102.0,560,8,482,62.0,358437,37114
2020-08-12,20:00:00,,105,Hungary,9657451,4768,115.0,605,3.0,3529,38.0,634,5,494,63.0,366356,37935
2020-08-16,20:00:00,,105,Hungary,9657184,4916,148.0,608,3.0,3623,94.0,685,6,509,63.0,378608,39205
2020-08-17,20:00:00,,105,Hungary,9657117,4946,30.0,608,0.0,3630,7.0,708,6,512,63.0,380932,39446
2020-08-18,20:00:00,,105,Hungary,9657050,4970,24.0,609,1.0,3631,1.0,730,6,515,63.0,383411,39703
2020-08-19,20:00:00,,105,Hungary,9656984,5002,32.0,609,0.0,3665,34.0,728,7,518,63.0,387111,40086
2020-08-20,17:53:00,,105,Hungary,9656917,5046,44.0,609,0.0,3678,13.0,759,7,523,63.0,390079,40394
2020-08-23,21:09:00,,105,Hungary,9656717,5155,109.0,613,4.0,3695,17.0,847,7,534,63.0,397092,41121
2020-08-24,17:10:00,,105,Hungary,9656650,5191,36.0,613,0.0,3695,0.0,883,9,538,63.0,398550,41272
2020-08-25,23:00:00,,105,Hungary,9656583,5215,24.0,614,1.0,3716,21.0,885,7,540,64.0,400442,41468
2020-08-26,22:59:00,,105,Hungary,9656517,5288,73.0,614,0.0,3734,18.0,940,7,548,64.0,405067,41948
2020-08-27,23:00:00,,105,Hungary,9656450,5379,91.0,614,0.0,3757,23.0,1008,8,557,64.0,405067,41948
2020-08-28,23:01:00,,105,Hungary,9656383,5511,132.0,614,0.0,3759,2.0,1138,7,571,64.0,416645,43147
2020-08-29,12:29:00,,105,Hungary,9656316,5669,158.0,614,0.0,3759,0.0,1296,7,587,64.0,417890,43276
2020-08-30,23:00:00,,105,Hungary,9656250,5961,292.0,614,0.0,3759,0.0,1588,7,617,64.0,424270,43937
2020-08-31,18:58:00,,105,Hungary,9656183,6139,178.0,615,1.0,3761,2.0,1763,7,636,64.0,428150,44339
2020-09-01,23:00:00,,105,Hungary,9656116,6257,118.0,616,1.0,3821,60.0,1820,7,648,64.0,429942,44525
2020-09-02,23:01:00,,105,Hungary,9656049,6622,365.0,619,3.0,3903,82.0,2100,7,686,64.0,437531,45312
2020-09-03,23:01:00,,105,Hungary,9655983,6923,301.0,620,1.0,3930,27.0,2373,7,717,64.0,445047,46090
2020-09-04,07:01:00,,105,Hungary,9655916,6923,0.0,620,0.0,3930,0.0,2373,7,717,64.0,445047,46091
2020-09-05,23:31:00,,105,Hungary,9655849,7892,969.0,624,4.0,3952,22.0,3316,9,817,65.0,460235,47664
2020-09-06,18:30:00,,105,Hungary,9655782,8387,495.0,624,0.0,3958,6.0,3805,11,869,65.0,470000,48675
2020-09-07,23:39:00,,105,Hungary,9655716,8963,576.0,625,1.0,3961,3.0,4377,11,928,65.0,481424,49859
2020-09-08,22:10:00,,105,Hungary,9655649,9304,341.0,626,1.0,3972,11.0,4706,11,964,65.0,487146,50452
2020-09-09,22:01:00,,105,Hungary,9655582,9715,411.0,628,2.0,3984,12.0,5103,13,1006,65.0,495481,51315
2020-09-10,22:01:00,,105,Hungary,9655516,10191,476.0,630,2.0,3990,6.0,5571,11,1055,65.0,505585,52362
2020-09-11,22:00:00,,105,Hungary,9655449,10909,718.0,631,1.0,4014,24.0,6264,12,1130,65.0,517222,53568
2020-09-12,22:22:00,,105,Hungary,9655382,11825,916.0,633,2.0,4058,44.0,7134,15,1225,66.0,529063,54795
2020-09-13,22:01:00,,105,Hungary,9655315,12309,484.0,637,4.0,4069,11.0,7603,16,1275,66.0,537897,55710
2020-09-14,22:04:00,,105,Hungary,9655249,13153,844.0,642,5.0,4117,48.0,8394,16,1362,66.0,549211,56882
2020-09-15,21:00:00,,105,Hungary,9655182,13879,726.0,646,4.0,4130,13.0,9103,17,1437,67.0,557864,57779
2020-09-16,21:01:00,,105,Hungary,9655115,14460,581.0,654,8.0,4153,23.0,9653,18,1498,68.0,567691,58797
